rotate,-8,y,z,,
rotate,-8,x,z,,
rotate,8,y,z,,
rotate,8,x,z,,
rotate,8,y,z,,
rotate,-8,x,z,,
rotate,8,y,z,,
rotate,8,x,z,,
rotate,-8,y,z,,
rotate,8,z,x,,
rotate,8,i,z,,
rotate,-8,z,x,,
rotate,8,i,z,,
rotate,8,z,x,,
rotate,-8,i,z,,
rotate,-8,z,x,,
rotate,-8,i,z,,
rotate,8,z,x,,
rotate,-8,y,y,,
rotate,-8,z,x,,
rotate,8,y,y,,
rotate,-8,z,x,,
rotate,-8,y,y,,
rotate,8,z,x,,
rotate,8,y,y,,
rotate,8,z,x,,
rotate,-8,y,y,,
rotate,8,y,z,,
rotate,8,x,x,,
rotate,-8,y,z,,
rotate,-8,x,x,,
rotate,-8,y,z,,
rotate,8,x,x,,
rotate,-8,y,z,,
rotate,-8,x,x,,
rotate,8,y,z,,
rotate,-8,y,x,,
rotate,8,y,z,,
rotate,8,y,x,,
rotate,-8,y,z,,
rotate,8,y,x,,
rotate,8,y,z,,
rotate,8,y,x,,
rotate,-8,y,z,,
rotate,-8,y,x,,
rotate,8,y,y,,
rotate,8,x,z,,
rotate,-8,y,y,,
rotate,8,x,z,,
rotate,8,y,y,,
rotate,-8,x,z,,
rotate,-8,y,y,,
rotate,-8,x,z,,
rotate,8,y,y,,
rotate,-8,z,z,,
rotate,-8,y,y,,
rotate,8,z,z,,
rotate,-8,y,y,,
rotate,-8,z,z,,
rotate,8,y,y,,
rotate,8,z,z,,
rotate,8,y,y,,
rotate,-8,z,z,,
rotate,8,y,x,,
rotate,8,z,x,,
rotate,-8,y,x,,
rotate,-8,z,x,,
rotate,-8,y,x,,
rotate,8,z,x,,
rotate,-8,y,x,,
rotate,-8,z,x,,
rotate,8,y,x,,
rotate,8,x,x,,
rotate,8,y,x,,
rotate,-8,x,x,,
rotate,-8,y,x,,
rotate,-8,x,x,,
rotate,8,y,x,,
rotate,-8,x,x,,
rotate,-8,y,x,,
rotate,8,x,x,,
rotate,8,z,z,,
rotate,-8,y,z,,
rotate,-8,z,z,,
rotate,-8,y,z,,
rotate,8,z,z,,
rotate,8,y,z,,
rotate,-8,z,z,,
rotate,8,y,z,,
rotate,8,z,z,,
rotate,-8,x,z,,
rotate,-8,z,z,,
rotate,8,x,z,,
rotate,-8,z,z,,
rotate,-8,x,z,,
rotate,8,z,z,,
rotate,8,x,z,,
rotate,8,z,z,,
rotate,-8,x,z,,
rotate,-8,x,x,,
rotate,8,y,y,,
rotate,8,x,x,,
rotate,-8,y,y,,
rotate,8,x,x,,
rotate,8,y,y,,
rotate,8,x,x,,
rotate,-8,y,y,,
rotate,-8,x,x,,
rotate,8,z,x,,
rotate,-8,x,x,,
rotate,-8,z,x,,
rotate,8,x,x,,
rotate,-8,z,x,,
rotate,-8,x,x,,
rotate,-8,z,x,,
rotate,8,x,x,,
rotate,8,z,x,,
rotate,8,x,z,,
rotate,-8,y,x,,
rotate,-8,x,z,,
rotate,-8,y,x,,
rotate,8,x,z,,
rotate,8,y,x,,
rotate,-8,x,z,,
rotate,8,y,x,,
rotate,8,x,z,,
rotate,8,y,z,,
rotate,-8,x,z,,
rotate,-8,y,z,,
rotate,-8,x,z,,
rotate,8,y,z,,
rotate,8,x,z,,
rotate,-8,y,z,,
rotate,8,x,z,,
rotate,8,y,z,,
rotate,-8,z,x,,
rotate,8,z,z,,
rotate,8,z,x,,
rotate,-8,z,z,,
rotate,8,z,x,,
rotate,8,z,z,,
rotate,8,z,x,,
rotate,-8,z,z,,
rotate,-8,z,x,,
measure,1,y,z,0,
rotate,8,y,y,,(0==0)
rotate,-8,y,y,,(0==1)
rotate,-8,z,x,,
rotate,-8,y,y,,(0==0)
rotate,8,y,y,,(0==1)
rotate,8,z,x,,
rotate,-8,y,y,,(0==0)
rotate,8,y,y,,(0==1)
rotate,-8,z,x,,
rotate,-8,y,y,,(0==0)
rotate,8,y,y,,(0==1)
rotate,8,z,x,,
rotate,8,y,y,,(0==0)
rotate,-8,y,y,,(0==1)
rotate,-8,y,z,,(0==0)
rotate,8,y,z,,(0==1)
rotate,8,x,x,,
rotate,8,y,z,,(0==0)
rotate,-8,y,z,,(0==1)
rotate,8,x,x,,
rotate,-8,y,z,,(0==0)
rotate,8,y,z,,(0==1)
rotate,-8,x,x,,
rotate,8,y,z,,(0==0)
rotate,-8,y,z,,(0==1)
rotate,-8,x,x,,
rotate,-8,y,z,,(0==0)
rotate,8,y,z,,(0==1)
rotate,8,y,x,,(0==0)
rotate,-8,y,x,,(0==1)
rotate,8,y,z,,(0==0)
rotate,-8,y,z,,(0==1)
rotate,-8,y,x,,(0==0)
rotate,8,y,x,,(0==1)
rotate,8,y,z,,(0==0)
rotate,-8,y,z,,(0==1)
rotate,8,y,x,,(0==0)
rotate,-8,y,x,,(0==1)
rotate,-8,y,z,,(0==0)
rotate,8,y,z,,(0==1)
rotate,-8,y,x,,(0==0)
rotate,8,y,x,,(0==1)
rotate,-8,y,z,,(0==0)
rotate,8,y,z,,(0==1)
rotate,8,y,x,,(0==0)
rotate,-8,y,x,,(0==1)
rotate,-8,y,y,,(0==0)
rotate,8,y,y,,(0==1)
rotate,8,x,z,,
rotate,8,y,y,,(0==0)
rotate,-8,y,y,,(0==1)
rotate,-8,x,z,,
rotate,8,y,y,,(0==0)
rotate,-8,y,y,,(0==1)
rotate,8,x,z,,
rotate,8,y,y,,(0==0)
rotate,-8,y,y,,(0==1)
rotate,-8,x,z,,
rotate,-8,y,y,,(0==0)
rotate,8,y,y,,(0==1)
rotate,8,z,z,,(0==0)
rotate,-8,z,z,,(0==1)
rotate,-8,y,y,,(0==0)
rotate,8,y,y,,(0==1)
rotate,-8,z,z,,(0==0)
rotate,8,z,z,,(0==1)
rotate,8,y,y,,(0==0)
rotate,-8,y,y,,(0==1)
rotate,-8,z,z,,(0==0)
rotate,8,z,z,,(0==1)
rotate,-8,y,y,,(0==0)
rotate,8,y,y,,(0==1)
rotate,-8,z,z,,(0==0)
rotate,8,z,z,,(0==1)
rotate,8,y,y,,(0==0)
rotate,-8,y,y,,(0==1)
rotate,8,z,z,,(0==0)
rotate,-8,z,z,,(0==1)
rotate,-8,y,x,,(0==0)
rotate,8,y,x,,(0==1)
rotate,8,z,x,,
rotate,8,y,x,,(0==0)
rotate,-8,y,x,,(0==1)
rotate,8,z,x,,
rotate,-8,y,x,,(0==0)
rotate,8,y,x,,(0==1)
rotate,-8,z,x,,
rotate,8,y,x,,(0==0)
rotate,-8,y,x,,(0==1)
rotate,-8,z,x,,
rotate,-8,y,x,,(0==0)
rotate,8,y,x,,(0==1)
rotate,-8,x,x,,(0==0)
rotate,8,x,x,,(0==1)
rotate,8,y,x,,(0==0)
rotate,-8,y,x,,(0==1)
rotate,8,x,x,,(0==0)
rotate,-8,x,x,,(0==1)
rotate,8,y,x,,(0==0)
rotate,-8,y,x,,(0==1)
rotate,-8,x,x,,(0==0)
rotate,8,x,x,,(0==1)
rotate,-8,y,x,,(0==0)
rotate,8,y,x,,(0==1)
rotate,8,x,x,,(0==0)
rotate,-8,x,x,,(0==1)
rotate,-8,y,x,,(0==0)
rotate,8,y,x,,(0==1)
rotate,-8,x,x,,(0==0)
rotate,8,x,x,,(0==1)
rotate,-8,z,z,,(0==0)
rotate,8,z,z,,(0==1)
rotate,-8,y,z,,(0==0)
rotate,8,y,z,,(0==1)
rotate,8,z,z,,(0==0)
rotate,-8,z,z,,(0==1)
rotate,8,y,z,,(0==0)
rotate,-8,y,z,,(0==1)
rotate,8,z,z,,(0==0)
rotate,-8,z,z,,(0==1)
rotate,-8,y,z,,(0==0)
rotate,8,y,z,,(0==1)
rotate,8,z,z,,(0==0)
rotate,-8,z,z,,(0==1)
rotate,8,y,z,,(0==0)
rotate,-8,y,z,,(0==1)
rotate,-8,z,z,,(0==0)
rotate,8,z,z,,(0==1)
measure,-1,x,x,1,(0==0)
measure,-1,y,z,1,(0==1)
rotate,8,x,z,,(1==0)&&(0==0)
rotate,-8,y,y,,(1==0)&&(0==1)
rotate,-8,x,z,,(1==1)&&(0==0)
rotate,8,y,y,,(1==1)&&(0==1)
rotate,-8,z,z,,(0==0)
rotate,8,z,z,,(0==1)
rotate,-8,x,z,,(1==0)&&(0==0)
rotate,8,y,y,,(1==0)&&(0==1)
rotate,8,x,z,,(1==1)&&(0==0)
rotate,-8,y,y,,(1==1)&&(0==1)
rotate,8,z,z,,(0==0)
rotate,-8,z,z,,(0==1)
rotate,-8,x,z,,(1==0)&&(0==0)
rotate,8,y,y,,(1==0)&&(0==1)
rotate,8,x,z,,(1==1)&&(0==0)
rotate,-8,y,y,,(1==1)&&(0==1)
rotate,-8,z,z,,(0==0)
rotate,8,z,z,,(0==1)
rotate,-8,x,z,,(1==0)&&(0==0)
rotate,8,y,y,,(1==0)&&(0==1)
rotate,8,x,z,,(1==1)&&(0==0)
rotate,-8,y,y,,(1==1)&&(0==1)
rotate,8,z,z,,(0==0)
rotate,-8,z,z,,(0==1)
rotate,8,x,z,,(1==0)&&(0==0)
rotate,-8,y,y,,(1==0)&&(0==1)
rotate,-8,x,z,,(1==1)&&(0==0)
rotate,8,y,y,,(1==1)&&(0==1)
rotate,8,x,x,,(1==0)&&(0==0)
rotate,-8,y,z,,(1==0)&&(0==1)
rotate,-8,x,x,,(1==1)&&(0==0)
rotate,8,y,z,,(1==1)&&(0==1)
rotate,8,y,y,,(0==0)
rotate,-8,y,y,,(0==1)
rotate,-8,x,x,,(1==0)&&(0==0)
rotate,8,y,z,,(1==0)&&(0==1)
rotate,8,x,x,,(1==1)&&(0==0)
rotate,-8,y,z,,(1==1)&&(0==1)
rotate,8,y,y,,(0==0)
rotate,-8,y,y,,(0==1)
rotate,8,x,x,,(1==0)&&(0==0)
rotate,-8,y,z,,(1==0)&&(0==1)
rotate,-8,x,x,,(1==1)&&(0==0)
rotate,8,y,z,,(1==1)&&(0==1)
rotate,-8,y,y,,(0==0)
rotate,8,y,y,,(0==1)
rotate,-8,x,x,,(1==0)&&(0==0)
rotate,8,y,z,,(1==0)&&(0==1)
rotate,8,x,x,,(1==1)&&(0==0)
rotate,-8,y,z,,(1==1)&&(0==1)
rotate,-8,y,y,,(0==0)
rotate,8,y,y,,(0==1)
rotate,8,x,x,,(1==0)&&(0==0)
rotate,-8,y,z,,(1==0)&&(0==1)
rotate,-8,x,x,,(1==1)&&(0==0)
rotate,8,y,z,,(1==1)&&(0==1)
rotate,-8,z,x,,(1==0)&&(0==0)
rotate,-8,z,y,,(1==0)&&(0==1)
rotate,8,z,x,,(1==1)&&(0==0)
rotate,8,z,y,,(1==1)&&(0==1)
rotate,-8,x,x,,(1==0)&&(0==0)
rotate,8,y,z,,(1==0)&&(0==1)
rotate,8,x,x,,(1==1)&&(0==0)
rotate,-8,y,z,,(1==1)&&(0==1)
rotate,8,z,x,,(1==0)&&(0==0)
rotate,8,z,y,,(1==0)&&(0==1)
rotate,-8,z,x,,(1==1)&&(0==0)
rotate,-8,z,y,,(1==1)&&(0==1)
rotate,-8,x,x,,(1==0)&&(0==0)
rotate,8,y,z,,(1==0)&&(0==1)
rotate,8,x,x,,(1==1)&&(0==0)
rotate,-8,y,z,,(1==1)&&(0==1)
rotate,-8,z,x,,(1==0)&&(0==0)
rotate,-8,z,y,,(1==0)&&(0==1)
rotate,8,z,x,,(1==1)&&(0==0)
rotate,8,z,y,,(1==1)&&(0==1)
rotate,8,x,x,,(1==0)&&(0==0)
rotate,-8,y,z,,(1==0)&&(0==1)
rotate,-8,x,x,,(1==1)&&(0==0)
rotate,8,y,z,,(1==1)&&(0==1)
rotate,8,z,x,,(1==0)&&(0==0)
rotate,8,z,y,,(1==0)&&(0==1)
rotate,-8,z,x,,(1==1)&&(0==0)
rotate,-8,z,y,,(1==1)&&(0==1)
rotate,8,x,x,,(1==0)&&(0==0)
rotate,-8,y,z,,(1==0)&&(0==1)
rotate,-8,x,x,,(1==1)&&(0==0)
rotate,8,y,z,,(1==1)&&(0==1)
rotate,-8,z,x,,(1==0)&&(0==0)
rotate,-8,z,y,,(1==0)&&(0==1)
rotate,8,z,x,,(1==1)&&(0==0)
rotate,8,z,y,,(1==1)&&(0==1)
rotate,-8,x,z,,(1==0)&&(0==0)
rotate,8,y,y,,(1==0)&&(0==1)
rotate,8,x,z,,(1==1)&&(0==0)
rotate,-8,y,y,,(1==1)&&(0==1)
rotate,-8,y,x,,(0==0)
rotate,8,y,x,,(0==1)
rotate,8,x,z,,(1==0)&&(0==0)
rotate,-8,y,y,,(1==0)&&(0==1)
rotate,-8,x,z,,(1==1)&&(0==0)
rotate,8,y,y,,(1==1)&&(0==1)
rotate,8,y,x,,(0==0)
rotate,-8,y,x,,(0==1)
rotate,8,x,z,,(1==0)&&(0==0)
rotate,-8,y,y,,(1==0)&&(0==1)
rotate,-8,x,z,,(1==1)&&(0==0)
rotate,8,y,y,,(1==1)&&(0==1)
rotate,-8,y,x,,(0==0)
rotate,8,y,x,,(0==1)
rotate,8,x,z,,(1==0)&&(0==0)
rotate,-8,y,y,,(1==0)&&(0==1)
rotate,-8,x,z,,(1==1)&&(0==0)
rotate,8,y,y,,(1==1)&&(0==1)
rotate,8,y,x,,(0==0)
rotate,-8,y,x,,(0==1)
rotate,-8,x,z,,(1==0)&&(0==0)
rotate,8,y,y,,(1==0)&&(0==1)
rotate,8,x,z,,(1==1)&&(0==0)
rotate,-8,y,y,,(1==1)&&(0==1)
rotate,-8,y,z,,(0==1)&&(1==0)
rotate,8,y,z,,(0==1)&&(1==1)
measure,-1,z,x,2,(1==0)&&(0==0)
measure,-1,z,y,2,(1==0)&&(0==1)
measure,1,y,x,2,(1==1)&&(0==0)
measure,-1,y,x,2,(1==1)&&(0==1)
